2020	7	30	18	15.2	131.2	1006	0	2	
2020	7	31	00	16.2	130.8	1008	0	2	
2020	7	31	06	17.2	130.2	1006	0	2	
2020	7	31	12	17.7	129.7	1008	0	2	
2020	7	31	18	18.9	129.4	1008	0	2	
2020	8	1	00	20.2	128.8	1004	0	2	
2020	8	1	06	20.8	127.7	1002	35	3	
2020	8	1	12	21.3	127.1	1002	35	3	
2020	8	1	18	22.0	126.0	1002	35	3	
2020	8	2	00	22.5	125.1	1000	35	3	
2020	8	2	06	23.0	124.4	998	40	3	
2020	8	2	09	23.3	124.4	998	40	3	
2020	8	2	12	23.6	124.2	996	45	3	
2020	8	2	15	23.9	124.0	992	50	4	
2020	8	2	18	24.3	123.9	990	55	4	
2020	8	2	21	24.5	123.7	985	60	4	
2020	8	3	00	25.0	123.5	985	60	4	
2020	8	3	03	25.3	122.8	985	60	4	
2020	8	3	06	26.2	122.6	980	65	5	
2020	8	3	12	26.8	121.8	975	70	5	
2020	8	3	18	27.7	121.2	975	70	5	
2020	8	4	00	28.6	120.7	985	55	4	
2020	8	4	06	29.7	120.4	992	45	3	
2020	8	4	12	30.7	120.2	998	40	3	
2020	8	4	18	32.4	120.6	1000	35	3	
2020	8	5	00	33.9	120.8	1000	35	3	
2020	8	5	06	35.0	121.3	1000	35	3	
2020	8	5	12	36.6	122.7	1002	0	6	
2020	8	5	18	38.1	125.4	1002	0	6	
2020	8	6	00	39.0	128.0	1000	0	6	
2020	8	6	06	41.0	132.1	992	0	6	
2020	8	6	12	42.0	134.9	988	0	6	
2020	8	6	18	43.0	136.7	984	0	6	
2020	8	7	00	44.2	139.9	984	0	6	
2020	8	7	06	45.5	143.0	988	0	6	
2020	8	7	12	47.2	145.9	986	0	6	
2020	8	7	18	47.8	147.8	988	0	6	
2020	8	8	00	48.5	150.6	986	0	6	
2020	8	8	06	49.3	154.0	984	0	6	
2020	8	8	12	51.0	155.6	986	0	6	
2020	8	8	18	51.0	158.2	986	0	6	
2020	8	9	00	50.8	160.7	988	0	6	
2020	8	9	06	50.9	162.4	988	0	6	
2020	8	9	12	50.8	164.5	992	0	6	
2020	8	9	18	50.7	167.0	994	0	6	
2020	8	10	00	50.8	169.3	994	0	6	
2020	8	10	06	50.8	171.0	996	0	6	
2020	8	10	12	51.0	172.6	996	0	6	
2020	8	10	18	51.3	174.2	996	0	6	
2020	8	11	00	51.6	175.7	996	0	6	
2020	8	11	06	52.0	177.0	998	0	6	
2020	8	11	12	52.2	178.2	1000	0	6	
2020	8	11	18	52.4	179.3	1000	0	6	
2020	8	12	00	52.4	179.8	1000	0	6	
2020	8	12	06	52.3	180.7	1002	0	6	
